planner,num_agents,num_robots,f,d,active_time,planner_time,damage,num_disabled
StaticLinePlanner,100,10,2.0,5,62.719066299476246,0.006184101104736328,14195.671476835258,59
StaticLinePlanner,100,10,2.0,5,65.23983594838097,0.006210803985595703,13755.898655715471,63
StaticLinePlanner,100,10,2.0,5,84.16203095732794,0.006205320358276367,13908.049532941255,85
StaticLinePlanner,100,10,2.0,5,87.52019176321468,0.006132841110229492,14067.072831096553,82
StaticLinePlanner,100,10,2.0,5,74.52974337549378,0.006048917770385742,13537.386101240509,74
StaticLinePlanner,100,10,2.0,5,83.55438193713445,0.006077289581298828,13564.400849359787,82
TravelingLinePlanner,100,10,1.1,5,1077.6141304222303,1.0872828960418701,59407.084014822416,100
TravelingLinePlanner,100,10,1.1,5,1065.2971535890329,1.0744850635528564,57860.89596855655,100
TravelingLinePlanner,100,10,1.1,5,1105.9401051349782,1.1784729957580566,59312.49268909081,100
TravelingLinePlanner,100,10,1.1,5,1096.9807332361709,1.2874212265014648,57239.33140213422,100
TravelingLinePlanner,100,10,1.1,5,1082.2141450746046,1.1782326698303223,54294.6320263705,100
TravelingLinePlanner,100,10,1.1,5,1119.4564163606362,1.113569974899292,70694.82988212229,100
TravelingLinePlanner,100,10,1.1,5,1092.2958552426285,1.1219232082366943,61105.74040737059,100
TravelingLinePlanner,100,10,1.1,5,1048.000003341095,1.1161282062530518,53720.40554427724,100
TravelingLinePlanner,100,10,1.1,5,1130.6857466675767,1.093172311782837,64964.93102728715,100
TravelingLinePlanner,100,10,1.1,5,1102.4281256666363,1.1500239372253418,57603.809288786135,100
TravelingLinePlanner,100,10,1.1,5,1065.134550350043,1.0765650272369385,59040.5078506965,100
TravelingLinePlanner,100,10,1.1,5,1050.014623931261,1.3609340190887451,58936.629308128766,100
TravelingLinePlanner,100,10,1.1,5,1071.260579497103,1.362691879272461,61632.22972962273,100
TravelingLinePlanner,100,10,1.1,5,1084.4939692328542,1.323188066482544,59924.23426772765,100
TravelingLinePlanner,100,10,1.1,5,1026.6142877281707,1.686249017715454,52866.32464189092,100
TravelingLinePlanner,100,10,1.1,5,1053.9319917731295,1.1253442764282227,55864.03712069826,100
TravelingLinePlanner,100,10,1.1,5,1019.9458779756948,1.1589088439941406,52290.99917971351,100
TravelingLinePlanner,100,10,1.1,5,1091.3491196955154,1.1158218383789062,60697.31353193437,100
TravelingLinePlanner,100,10,1.1,5,1054.7414210231807,1.1547868251800537,57255.14530303835,100
TravelingLinePlanner,100,10,1.1,5,1087.112588022798,1.1091539859771729,57827.95975760941,100
TravelingLinePlanner,100,10,1.1,5,1112.5895984618837,1.2863030433654785,58890.067665074195,100
TravelingLinePlanner,100,10,1.1,5,1035.6040879627376,1.2519497871398926,54251.05066416503,100
TravelingLinePlanner,100,10,1.1,5,1111.313884380229,1.1093640327453613,60332.5673756908,100
TravelingLinePlanner,100,10,1.1,5,1044.6630387752127,1.1487901210784912,55657.92312564725,100
TravelingLinePlanner,100,10,1.1,5,1054.2779510718603,1.1388070583343506,57653.05259656502,100
TravelingLinePlanner,100,10,1.1,5,1048.7647619276945,1.1662299633026123,58204.387508695916,100
TravelingLinePlanner,100,10,1.1,5,1050.9352900576027,1.3082048892974854,52312.39688074001,100
TravelingLinePlanner,100,10,1.1,5,1075.767073490634,1.3074710369110107,58539.07266853147,100
TravelingLinePlanner,100,10,1.1,5,1056.8440698075513,1.0982089042663574,55192.292455929135,100
TravelingLinePlanner,100,10,1.1,5,1041.5254955889861,1.274794101715088,57473.14998444595,100
TravelingLinePlanner,100,10,1.2,5,544.0356651729845,1.1396276950836182,30226.402003598116,100
TravelingLinePlanner,100,10,1.2,5,544.8744161217676,1.122309923171997,30153.031917003384,100
TravelingLinePlanner,100,10,1.2,5,564.2485722194971,1.1613280773162842,30784.098309746198,100
TravelingLinePlanner,100,10,1.2,5,556.9004517989351,1.2197911739349365,29460.674219152046,100
TravelingLinePlanner,100,10,1.2,5,550.9825225534892,1.1653921604156494,28134.861014803897,100
TravelingLinePlanner,100,10,1.2,5,568.5892991363744,1.1257429122924805,36233.52403666676,100
TravelingLinePlanner,100,10,1.2,5,556.753351631851,1.29677414894104,31613.412604738936,100
TravelingLinePlanner,100,10,1.2,5,533.420296443253,1.1412537097930908,27802.232249409157,100
TravelingLinePlanner,100,10,1.2,5,582.1085013507563,1.165050983428955,34159.02831534035,100
TravelingLinePlanner,100,10,1.2,5,563.0548079597412,1.296247959136963,29985.97915703534,100
TravelingLinePlanner,100,10,1.2,5,537.7649603343918,1.1536259651184082,30040.022441285248,100
TravelingLinePlanner,100,10,1.2,5,530.2687992630547,1.2523081302642822,29994.46338380676,100
TravelingLinePlanner,100,10,1.2,5,545.6106964162127,1.1692678928375244,31814.15553157746,100
TravelingLinePlanner,100,10,1.2,5,551.6143482937688,1.1461451053619385,30898.853501597958,100
TravelingLinePlanner,100,10,1.2,5,519.5527947176668,1.156890869140625,27057.727406303577,100
TravelingLinePlanner,100,10,1.2,5,535.4430209934239,1.2588608264923096,28779.721071035034,100
TravelingLinePlanner,100,10,1.2,5,519.696389819301,1.1038808822631836,27117.844673002088,100
TravelingLinePlanner,100,10,1.2,5,556.2450159353065,1.1418519020080566,31405.702374722026,100
TravelingLinePlanner,100,10,1.2,5,539.7133477615654,1.3446710109710693,29861.836376516654,100
TravelingLinePlanner,100,10,1.2,5,552.3392511936537,1.1801340579986572,29792.27559703015,100
TravelingLinePlanner,100,10,1.2,5,567.0820315103225,1.1798810958862305,30523.757060475145,100
TravelingLinePlanner,100,10,1.2,5,524.0278994774009,1.1043829917907715,27748.110881685716,100
TravelingLinePlanner,100,10,1.2,5,563.014943207499,1.0850679874420166,30902.083789583834,100
TravelingLinePlanner,100,10,1.2,5,529.8705745681333,1.0582871437072754,28582.86708087631,100
TravelingLinePlanner,100,10,1.2,5,531.8008718187751,1.0976569652557373,29292.71592656696,100
TravelingLinePlanner,100,10,1.2,5,538.04911463698,1.070662260055542,30468.8671216612,100
TravelingLinePlanner,100,10,1.2,5,535.4374330997217,1.0773510932922363,27153.177247462,100
TravelingLinePlanner,100,10,1.2,5,540.1487184140083,1.120542049407959,29496.054501134844,100
TravelingLinePlanner,100,10,1.2,5,534.681792085711,1.0950310230255127,28222.121946158073,100
TravelingLinePlanner,100,10,1.2,5,527.0738342910729,1.0962512493133545,29367.683641880925,100
TravelingLinePlanner,100,10,1.3,5,365.3548334787608,1.0301687717437744,20417.373672075875,100
TravelingLinePlanner,100,10,1.3,5,369.0909875627741,1.0593440532684326,20686.15895949515,100
TravelingLinePlanner,100,10,1.3,5,381.70515420640413,1.0815658569335938,21076.676145838068,100
TravelingLinePlanner,100,10,1.3,5,375.43190766399164,1.0548429489135742,20056.9434592382,100
TravelingLinePlanner,100,10,1.3,5,372.0902951894469,1.0669581890106201,19233.43535858135,100
TravelingLinePlanner,100,10,1.3,5,383.5209233143882,1.1157152652740479,24601.82174679171,100
TravelingLinePlanner,100,10,1.3,5,376.3029667769414,1.1044769287109375,21589.01497206336,100
TravelingLinePlanner,100,10,1.3,5,360.1567791153354,1.0848088264465332,18989.146314922775,100
TravelingLinePlanner,100,10,1.3,5,396.14686468289386,1.1515650749206543,23580.13858846587,100
TravelingLinePlanner,100,10,1.3,5,381.1194570569832,1.145916223526001,20565.611279739147,100
TravelingLinePlanner,100,10,1.3,5,361.17714120639283,1.1103413105010986,20293.398392536656,100
TravelingLinePlanner,100,10,1.3,5,356.10958738766686,1.1505999565124512,20256.014377100895,100
TravelingLinePlanner,100,10,1.3,5,368.5355475880443,1.0848121643066406,21688.945352108574,100
TravelingLinePlanner,100,10,1.3,5,372.2886017570341,1.1088168621063232,21053.805957184144,100
TravelingLinePlanner,100,10,1.3,5,349.35944181020386,1.1142809391021729,18337.576137378335,100
TravelingLinePlanner,100,10,1.3,5,361.02084395751814,1.099687099456787,19592.36371021357,100
TravelingLinePlanner,100,10,1.3,5,351.12634444036394,1.0650789737701416,18544.771571417717,100
TravelingLinePlanner,100,10,1.3,5,375.9939253575952,1.146003007888794,21453.526389887124,100
TravelingLinePlanner,100,10,1.3,5,365.6915095815696,1.1042041778564453,20496.15202506371,100
TravelingLinePlanner,100,10,1.3,5,372.52554766405507,1.0710580348968506,20291.455084848705,100
TravelingLinePlanner,100,10,1.3,5,383.3390945626918,1.108043909072876,20877.61206256445,100
TravelingLinePlanner,100,10,1.3,5,352.35003121251816,1.0763309001922607,18798.550410548894,100
TravelingLinePlanner,100,10,1.3,5,379.038600722771,1.1232202053070068,20970.919718166384,100
TravelingLinePlanner,100,10,1.3,5,356.86803958690194,1.0607869625091553,19417.34370806552,100
TravelingLinePlanner,100,10,1.3,5,356.8733951555274,1.0678582191467285,19762.42534534572,100
TravelingLinePlanner,100,10,1.3,5,365.26595701667827,1.0406901836395264,20969.232806976634,100
TravelingLinePlanner,100,10,1.3,5,361.7097246061232,1.0844292640686035,18577.261752272218,100
TravelingLinePlanner,100,10,1.3,5,361.2997516838619,1.0289568901062012,19784.09694154222,100
TravelingLinePlanner,100,10,1.3,5,359.5253718876971,1.0169541835784912,19121.832347161042,100
TravelingLinePlanner,100,10,1.3,5,354.44921520195567,1.0809438228607178,19885.12166204468,100
TravelingLinePlanner,100,10,1.4,5,275.62799097552937,1.0527071952819824,15474.21684070277,100
TravelingLinePlanner,100,10,1.4,5,280.2690144245019,1.067615032196045,15859.696594863497,100
TravelingLinePlanner,100,10,1.4,5,289.57841945455914,1.0446650981903076,16137.462489354155,100
TravelingLinePlanner,100,10,1.4,5,284.06264902899403,1.0755391120910645,15291.579422528675,100
TravelingLinePlanner,100,10,1.4,5,281.8918587412194,1.0778920650482178,14707.490253849432,100
TravelingLinePlanner,100,10,1.4,5,290.3249933147932,1.0726661682128906,18719.796392993972,100
TravelingLinePlanner,100,10,1.4,5,285.2701405348248,1.0587079524993896,16496.052774259402,100
TravelingLinePlanner,100,10,1.4,5,272.80728560518503,1.0706090927124023,14510.82986306042,100
TravelingLinePlanner,100,10,1.4,5,301.8885632618502,1.0484459400177002,18162.94541631738,100
TravelingLinePlanner,100,10,1.4,5,289.2506491614022,1.0852611064910889,15765.31409667083,100
TravelingLinePlanner,100,10,1.4,5,272.5017697443647,1.0389389991760254,15381.9401783595,100
TravelingLinePlanner,100,10,1.4,5,268.6320319841379,1.0743117332458496,15346.994927164436,100
TravelingLinePlanner,100,10,1.4,5,279.2375146610099,1.0835940837860107,16550.29441107909,100
TravelingLinePlanner,100,10,1.4,5,281.91272600651183,1.1523809432983398,16059.981936761731,100
TravelingLinePlanner,100,10,1.4,5,263.7871078992142,1.0749292373657227,13929.934757189869,100
TravelingLinePlanner,100,10,1.4,5,273.1641880119059,1.2136540412902832,14934.12828703691,100
TravelingLinePlanner,100,10,1.4,5,266.1006075316632,1.158350944519043,14184.163598702306,100
TravelingLinePlanner,100,10,1.4,5,285.06535814293295,1.042011022567749,16397.136204888982,100
TravelingLinePlanner,100,10,1.4,5,277.74617147353666,1.0807511806488037,15719.867947533723,100
TravelingLinePlanner,100,10,1.4,5,281.9519586326075,1.0730350017547607,15474.371102093142,100
TravelingLinePlanner,100,10,1.4,5,290.6489722852569,1.0821759700775146,15972.674183247134,100
TravelingLinePlanner,100,10,1.4,5,266.03670641020256,1.150428056716919,14276.331107993065,100
TravelingLinePlanner,100,10,1.4,5,286.4998845681087,1.1047558784484863,15950.283191227836,100
TravelingLinePlanner,100,10,1.4,5,269.792344411354,1.3322501182556152,14777.13925316689,100
TravelingLinePlanner,100,10,1.4,5,269.0606437170932,1.1065788269042969,14962.37874405405,100
TravelingLinePlanner,100,10,1.4,5,277.83303621648344,1.070624828338623,16115.281450629947,100
TravelingLinePlanner,100,10,1.4,5,274.0905971178705,1.1315860748291016,14213.776680531968,100
TravelingLinePlanner,100,10,1.4,5,271.7160264231726,1.0518646240234375,14912.193972184265,100
TravelingLinePlanner,100,10,1.4,5,271.4723723941405,1.0629758834838867,14524.20860820754,100
TravelingLinePlanner,100,10,1.4,5,267.6566873824319,1.0498130321502686,15095.81884463002,100
TravelingLinePlanner,100,10,1.5,5,221.57709825931892,1.1815791130065918,12486.844020451763,100
TravelingLinePlanner,100,10,1.5,5,226.49313050837102,1.0612890720367432,12915.549172767744,100
TravelingLinePlanner,100,10,1.5,5,233.84615563006767,1.0548839569091797,13128.311998125359,100
TravelingLinePlanner,100,10,1.5,5,228.8993025530054,1.0668189525604248,12398.181871003959,100
TravelingLinePlanner,100,10,1.5,5,227.3782573983268,1.0521142482757568,11952.469243614667,100
TravelingLinePlanner,100,10,1.5,5,234.0447033061584,1.093602180480957,15154.307979827565,100
TravelingLinePlanner,100,10,1.5,5,230.22582619508688,1.0356512069702148,13397.813596130223,100
TravelingLinePlanner,100,10,1.5,5,220.02164951855076,1.0767290592193604,11786.245993888615,100
TravelingLinePlanner,100,10,1.5,5,244.66538067070235,1.040010929107666,14845.809339176129,100
TravelingLinePlanner,100,10,1.5,5,233.65413334516273,1.0775439739227295,12837.612678940768,100
TravelingLinePlanner,100,10,1.5,5,219.0827469966178,1.0270578861236572,12413.685262800202,100
TravelingLinePlanner,100,10,1.5,5,215.93204932874443,1.0704491138458252,12380.23831587496,100
TravelingLinePlanner,100,10,1.5,5,225.26188442144894,1.034740924835205,13427.422798127374,100
TravelingLinePlanner,100,10,1.5,5,227.311422766661,1.0706150531768799,13026.10974555453,100
TravelingLinePlanner,100,10,1.5,5,212.1963194278361,1.0538239479064941,11260.611116598373,100
TravelingLinePlanner,100,10,1.5,5,220.11449009016403,1.0810742378234863,12105.616597693457,100
TravelingLinePlanner,100,10,1.5,5,214.69944595300112,1.0410537719726562,11529.226871728906,100
TravelingLinePlanner,100,10,1.5,5,230.08211228722422,1.073997974395752,13320.69154119898,100
TravelingLinePlanner,100,10,1.5,5,224.49561176134802,1.0229909420013428,12805.761816278848,100
TravelingLinePlanner,100,10,1.5,5,227.2532778069284,1.0668060779571533,12548.667971758758,100
TravelingLinePlanner,100,10,1.5,5,234.59925946660232,1.0351808071136475,12986.147510437391,100
TravelingLinePlanner,100,10,1.5,5,214.00060500552772,1.071371078491211,11538.18887413102,100
TravelingLinePlanner,100,10,1.5,5,230.67573000133206,1.0468652248382568,12907.808787666774,100
TravelingLinePlanner,100,10,1.5,5,217.2472830711441,1.0707311630249023,11963.052156739608,100
TravelingLinePlanner,100,10,1.5,5,216.18238840991313,1.03535795211792,12063.290338867091,100
TravelingLinePlanner,100,10,1.5,5,224.8298766175539,1.0684669017791748,13148.569924940672,100
TravelingLinePlanner,100,10,1.5,5,221.12841332117426,1.0366380214691162,11556.614907113359,100
TravelingLinePlanner,100,10,1.5,5,217.87277751257128,1.0690131187438965,11979.750815150739,100
TravelingLinePlanner,100,10,1.5,5,218.38754707514076,1.0287449359893799,11740.331802548872,100
TravelingLinePlanner,100,10,1.5,5,215.32773844778583,1.0778748989105225,12196.89392988804,100
TravelingLinePlanner,100,10,1.6,5,185.4109109578522,1.0405948162078857,10482.036257885113,100
TravelingLinePlanner,100,10,1.6,5,190.35584376136615,1.0275421142578125,10924.114477745485,100
TravelingLinePlanner,100,10,1.6,5,196.4166870907285,1.0739030838012695,11094.749071671675,100
TravelingLinePlanner,100,10,1.6,5,191.91703642948443,1.0298900604248047,10448.579989367958,100
TravelingLinePlanner,100,10,1.6,5,190.80042169011006,1.0578927993774414,10092.245088829335,100
TravelingLinePlanner,100,10,1.6,5,196.30292900853138,1.0412640571594238,12755.157608529586,100
TravelingLinePlanner,100,10,1.6,5,193.27592309978226,1.0745790004730225,11306.951457162839,100
TravelingLinePlanner,100,10,1.6,5,184.60702005457014,1.0350968837738037,9947.436207151635,100
TravelingLinePlanner,100,10,1.6,5,206.11834497247077,1.0710299015045166,12594.56055733532,100
TravelingLinePlanner,100,10,1.6,5,196.3054278968557,1.0368390083312988,10857.375576705981,100
TravelingLinePlanner,100,10,1.6,5,183.33776824444135,1.0593557357788086,10421.61896039282,100
TravelingLinePlanner,100,10,1.6,5,180.6698852279604,1.0429089069366455,10389.516341963146,100
TravelingLinePlanner,100,10,1.6,5,189.0418929726294,1.041288137435913,11321.884593915007,100
TravelingLinePlanner,100,10,1.6,5,190.68577263988703,1.0662810802459717,10981.050154729071,100
TravelingLinePlanner,100,10,1.6,5,177.6553898629855,1.041452169418335,9466.354964477518,100
TravelingLinePlanner,100,10,1.6,5,184.54846403814526,1.0898358821868896,10199.986061045402,100
TravelingLinePlanner,100,10,1.6,5,180.20257691956408,1.088440179824829,9736.326255647073,100
TravelingLinePlanner,100,10,1.6,5,193.17085446609516,1.1169369220733643,11244.152373673312,100
TravelingLinePlanner,100,10,1.6,5,188.70832062432163,1.0394809246063232,10834.332595885531,100
TravelingLinePlanner,100,10,1.6,5,190.57446477290367,1.1279301643371582,10576.896636511969,100
TravelingLinePlanner,100,10,1.6,5,196.97091686470534,1.0366768836975098,10968.942989618172,100
TravelingLinePlanner,100,10,1.6,5,179.16200757390146,1.0617327690124512,9697.974402038686,100
TravelingLinePlanner,100,10,1.6,5,193.27609527296843,1.0318841934204102,10861.139350241487,100
TravelingLinePlanner,100,10,1.6,5,182.03887664586534,1.0815510749816895,10069.157539274196,100
TravelingLinePlanner,100,10,1.6,5,180.81402618537618,1.0489630699157715,10118.945533434104,100
TravelingLinePlanner,100,10,1.6,5,189.17091562853352,1.0807349681854248,11138.410115507757,100
TravelingLinePlanner,100,10,1.6,5,185.58838904050157,1.055959939956665,9761.983549880102,100
TravelingLinePlanner,100,10,1.6,5,181.91823327271902,1.106903076171875,10018.884213849913,100
TravelingLinePlanner,100,10,1.6,5,182.8454512474972,1.0502488613128662,9869.19270394539,100
TravelingLinePlanner,100,10,1.6,5,180.29007415281393,1.0820870399475098,10249.107486205943,100
TravelingLinePlanner,100,10,1.7,5,159.49059862540116,1.039660930633545,9041.298572911452,100
TravelingLinePlanner,100,10,1.7,5,164.35802983421047,1.0730817317962646,9483.114499085794,100
TravelingLinePlanner,100,10,1.7,5,169.5024865717834,1.058542251586914,9624.317539405902,100
TravelingLinePlanner,100,10,1.7,5,165.3661450369422,1.0909037590026855,9042.508514910947,100
TravelingLinePlanner,100,10,1.7,5,164.5207781934811,1.0449810028076172,8748.251750620962,100
TravelingLinePlanner,100,10,1.7,5,169.19894419688043,1.0428121089935303,11026.921311982127,100
TravelingLinePlanner,100,10,1.7,5,166.71857827463404,1.0021600723266602,9797.0228107645,100
TravelingLinePlanner,100,10,1.7,5,159.16555981336722,1.060227870941162,8619.471011360682,100
TravelingLinePlanner,100,10,1.7,5,178.32674611945833,1.0438957214355469,10960.725520592892,100
TravelingLinePlanner,100,10,1.7,5,169.44318491516134,1.0765979290008545,9424.460880390776,100
TravelingLinePlanner,100,10,1.7,5,157.71802417737504,1.0442829132080078,8989.952819979237,100
TravelingLinePlanner,100,10,1.7,5,155.3985765438391,1.0356967449188232,8959.167213669996,100
TravelingLinePlanner,100,10,1.7,5,163.01750491288408,1.1227829456329346,9802.632174133034,100
TravelingLinePlanner,100,10,1.7,5,164.37869936723166,1.098459243774414,9505.703843072046,100
TravelingLinePlanner,100,10,1.7,5,152.88812648190833,1.071829080581665,8175.226343772805,100
TravelingLinePlanner,100,10,1.7,5,159.0150252832567,1.0441231727600098,8825.90794880928,100
TravelingLinePlanner,100,10,1.7,5,155.41345926556536,1.0576198101043701,8440.833266862817,100
TravelingLinePlanner,100,10,1.7,5,166.63935967744453,1.0482497215270996,9744.279048084853,100
TravelingLinePlanner,100,10,1.7,5,162.9602813543824,1.0578289031982422,9407.600021255417,100
TravelingLinePlanner,100,10,1.7,5,164.23670796302346,1.0900390148162842,9154.628075635144,100
TravelingLinePlanner,100,10,1.7,5,169.92310828873295,1.0357918739318848,9511.040517285557,100
TravelingLinePlanner,100,10,1.7,5,154.18150543729607,1.0766017436981201,8373.956524856925,100
TravelingLinePlanner,100,10,1.7,5,166.44161047122702,1.0544891357421875,9387.186609646686,100
TravelingLinePlanner,100,10,1.7,5,156.77452953881522,1.0735139846801758,8704.827132185232,100
TravelingLinePlanner,100,10,1.7,5,155.47467060650888,1.025043249130249,8722.503844847875,100
TravelingLinePlanner,100,10,1.7,5,163.49074469101754,1.0660569667816162,9681.633228519811,100
TravelingLinePlanner,100,10,1.7,5,160.05259470282184,1.0404307842254639,8465.097738136421,100
TravelingLinePlanner,100,10,1.7,5,156.19665138294116,1.0770318508148193,8614.288755360978,100
TravelingLinePlanner,100,10,1.7,5,157.3591390541767,1.03562593460083,8522.754687585379,100
TravelingLinePlanner,100,10,1.7,5,155.16467602020157,1.0703957080841064,8847.981948526918,100
TravelingLinePlanner,100,10,1.8,5,139.98971107610635,1.0346629619598389,7954.679979185553,100
TravelingLinePlanner,100,10,1.8,5,144.7323622774865,1.0694222450256348,8389.633803955301,100
TravelingLinePlanner,100,10,1.8,5,149.19365015422596,1.0559980869293213,8509.175287371718,100
TravelingLinePlanner,100,10,1.8,5,145.35986139076857,1.061276912689209,7978.643398891494,100
TravelingLinePlanner,100,10,1.8,5,144.70620957646994,1.0277838706970215,7729.773147510742,100
TravelingLinePlanner,100,10,1.8,5,148.77016104213408,1.0638020038604736,9720.664634970737,100
TravelingLinePlanner,100,10,1.8,5,146.68749701694463,1.037031888961792,8653.269062082916,100
TravelingLinePlanner,100,10,1.8,5,139.98467203035847,1.0771269798278809,7613.517854306809,100
TravelingLinePlanner,100,10,1.8,5,157.3058720009663,1.0321359634399414,9717.63174516281,100
TravelingLinePlanner,100,10,1.8,5,149.16960718468886,1.1030008792877197,8337.085308734193,100
TravelingLinePlanner,100,10,1.8,5,138.4422343796149,1.0522339344024658,7910.105039923006,100
TravelingLinePlanner,100,10,1.8,5,136.38715595378665,1.0419209003448486,7880.611459753988,100
TravelingLinePlanner,100,10,1.8,5,143.39419275709653,1.0825998783111572,8652.6907481987,100
TravelingLinePlanner,100,10,1.8,5,144.54811227008932,1.073072910308838,8389.165895064207,100
TravelingLinePlanner,100,10,1.8,5,134.24735100306086,1.1140038967132568,7200.347083940314,100
TravelingLinePlanner,100,10,1.8,5,139.77630519666587,1.0482871532440186,7786.485262589745,100
TravelingLinePlanner,100,10,1.8,5,136.71968259256272,1.0853841304779053,7459.019682024268,100
TravelingLinePlanner,100,10,1.8,5,146.62630587455584,1.1161389350891113,8607.930782753432,100
TravelingLinePlanner,100,10,1.8,5,143.52167928441992,1.1374750137329102,8324.793328532021,100
TravelingLinePlanner,100,10,1.8,5,144.38798866612657,1.164863109588623,8078.386486028856,100
TravelingLinePlanner,100,10,1.8,5,149.51993596443938,1.080535888671875,8405.882073804662,100
TravelingLinePlanner,100,10,1.8,5,135.38034895604656,1.1310369968414307,7374.365129091066,100
TravelingLinePlanner,100,10,1.8,5,146.23239278158343,1.282562017440796,8273.386645366827,100
TravelingLinePlanner,100,10,1.8,5,137.74698278193839,1.1621580123901367,7673.650684209584,100
TravelingLinePlanner,100,10,1.8,5,136.41740846399895,1.2128040790557861,7669.898032572257,100
TravelingLinePlanner,100,10,1.8,5,144.08679069731178,1.1541202068328857,8574.66798422198,100
TravelingLinePlanner,100,10,1.8,5,140.79766767287694,1.2660002708435059,7482.1252516601535,100
TravelingLinePlanner,100,10,1.8,5,136.8774703549713,1.1340601444244385,7558.042700430637,100
TravelingLinePlanner,100,10,1.8,5,138.1761680103175,1.1188569068908691,7506.102485428497,100
TravelingLinePlanner,100,10,1.8,5,136.25291288063954,1.1613781452178955,7790.366341257367,100
TravelingLinePlanner,100,10,1.9,5,124.77856133481802,1.1073780059814453,7105.152908215065,100
TravelingLinePlanner,100,10,1.9,5,129.3766611354723,1.1487789154052734,7530.019514619809,100
TravelingLinePlanner,100,10,1.9,5,133.30942862736302,1.2529048919677734,7632.996437802187,100
TravelingLinePlanner,100,10,1.9,5,129.73248830430984,1.1845438480377197,7144.499728043991,100
TravelingLinePlanner,100,10,1.9,5,129.21969931436192,1.2416131496429443,6930.10521131508,100
TravelingLinePlanner,100,10,1.9,5,132.8084850666683,1.1663658618927002,8697.424978451123,100
TravelingLinePlanner,100,10,1.9,5,131.02667016264255,1.2753329277038574,7755.573114387331,100
TravelingLinePlanner,100,10,1.9,5,124.99464530501778,1.1553969383239746,6823.95399829819,100
TravelingLinePlanner,100,10,1.9,5,140.82926272654566,1.1087229251861572,8738.076979380063,100
TravelingLinePlanner,100,10,1.9,5,133.31023945449388,1.1506750583648682,7482.2458034629935,100
TravelingLinePlanner,100,10,1.9,5,123.40586319972708,1.2505238056182861,7065.814410605168,100
TravelingLinePlanner,100,10,1.9,5,121.5588662235407,1.0981581211090088,7037.571835132136,100
TravelingLinePlanner,100,10,1.9,5,128.0563172269167,1.126661777496338,7750.761920459711,100
TravelingLinePlanner,100,10,1.9,5,129.0523873620794,1.1264550685882568,7513.553996701515,100
TravelingLinePlanner,100,10,1.9,5,119.70212940550411,1.3138978481292725,6437.423592669719,100
TravelingLinePlanner,100,10,1.9,5,124.74929957136627,1.1036651134490967,6971.689728623877,100
TravelingLinePlanner,100,10,1.9,5,122.10698967375114,1.182370901107788,6688.0780098355535,100
TravelingLinePlanner,100,10,1.9,5,130.97846698653325,1.3139610290527344,7715.8913166958555,100
TravelingLinePlanner,100,10,1.9,5,128.31118312949332,1.1445591449737549,7473.452001918246,100
TravelingLinePlanner,100,10,1.9,5,128.88161124462113,1.4208638668060303,7234.461230609841,100
TravelingLinePlanner,100,10,1.9,5,133.56657992484375,1.1126878261566162,7537.892194582795,100
TravelingLinePlanner,100,10,1.9,5,120.71006100627403,1.0908191204071045,6592.188530393097,100
TravelingLinePlanner,100,10,1.9,5,130.45407978506665,1.0838570594787598,7401.0945271364235,100
TravelingLinePlanner,100,10,1.9,5,122.89093214187909,1.1100809574127197,6865.939797313016,100
TravelingLinePlanner,100,10,1.9,5,121.55711011257344,1.0944621562957764,6847.406287854998,100
TravelingLinePlanner,100,10,1.9,5,128.8917043057143,1.1114120483398438,7703.382799007699,100
TravelingLinePlanner,100,10,1.9,5,125.74762342908254,1.053511142730713,6710.192106794882,100
TravelingLinePlanner,100,10,1.9,5,121.83103777380606,1.074449062347412,6734.4777017659435,100
TravelingLinePlanner,100,10,1.9,5,123.20708458289974,1.0311260223388672,6710.473511087082,100
TravelingLinePlanner,100,10,1.9,5,121.49518568785825,1.0701429843902588,6962.918616068859,100
TravelingLinePlanner,100,10,2.0,5,112.57703993514559,1.030353307723999,6422.271090774492,100
TravelingLinePlanner,100,10,2.0,5,117.0243882046041,1.0665903091430664,6835.556881425733,100
TravelingLinePlanner,100,10,2.0,5,120.5364260285715,1.0434701442718506,6925.490820416448,100
TravelingLinePlanner,100,10,2.0,5,117.18090854764765,1.0625321865081787,6472.216662616472,100
TravelingLinePlanner,100,10,2.0,5,116.77475356444081,1.0380070209503174,6284.797108335078,100
TravelingLinePlanner,100,10,2.0,5,119.98515642848795,1.094947099685669,7873.434467454659,100
TravelingLinePlanner,100,10,2.0,5,118.43788158031086,1.0886938571929932,7031.403646341852,100
TravelingLinePlanner,100,10,2.0,5,112.94957103711687,1.1333057880401611,6186.997624728455,100
TravelingLinePlanner,100,10,2.0,5,127.5537880826606,1.0527279376983643,7945.014444319007,100
TravelingLinePlanner,100,10,2.0,5,120.55524890842668,1.1375150680541992,6791.624563054911,100
TravelingLinePlanner,100,10,2.0,5,111.3439124117706,1.093550205230713,6387.096522746273,100
TravelingLinePlanner,100,10,2.0,5,109.66534114056657,1.101346731185913,6360.050805556917,100
TravelingLinePlanner,100,10,2.0,5,115.73018803990728,1.113070011138916,7023.635981981968,100
TravelingLinePlanner,100,10,2.0,5,116.60247023681406,1.0581190586090088,6807.730758125623,100
TravelingLinePlanner,100,10,2.0,5,108.03121823527337,1.0797631740570068,5823.611410434716,100
