planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
Practical100TravelingLinePlanner,300,4,2.0,15,59.11738356699889,59.11738356699889,1.6552095413208008,51138.59634927433,100
Practical100TravelingLinePlanner,300,4,2.0,15,47.041747541987604,47.041747541987604,1.7139248847961426,49981.78824360301,100
Practical100TravelingLinePlanner,300,4,2.0,15,56.928619663085215,56.928619663085215,1.573704719543457,51193.976365715476,100
Practical100TravelingLinePlanner,300,4,2.0,15,57.86670879662093,57.86670879662093,1.6659023761749268,50774.2468042665,100
Practical100TravelingLinePlanner,300,4,2.0,15,46.00151272402172,46.00151272402172,1.594447374343872,48924.516717029226,100
Practical100TravelingLinePlanner,300,4,2.0,15,61.99653783145234,61.99653783145234,1.6101617813110352,51258.83763579653,100
Practical100TravelingLinePlanner,300,4,2.0,15,47.988640149632445,47.988640149632445,1.6126928329467773,50636.7783375754,100
Practical100TravelingLinePlanner,300,4,2.0,15,48.146610578338674,48.146610578338674,1.5795741081237793,49224.694120480264,100
Practical100TravelingLinePlanner,300,4,2.0,15,51.19608342709206,51.19608342709206,1.6364235877990723,49937.92630071265,100
Practical100TravelingLinePlanner,300,4,2.0,15,46.06127593346005,46.06127593346005,1.592726230621338,50147.0658917667,100
SeparateTravelingPlanner,300,17,2.0,3,114.5379908016015,114.5379908016015,1.5767529010772705,16808.291266546934,300
SeparateTravelingPlanner,300,17,2.0,3,108.53594399203223,108.53594399203223,1.6782782077789307,16933.877344944653,300
SeparateTravelingPlanner,300,17,2.0,3,130.55037368341166,130.55037368341166,1.5895216464996338,17787.812220905067,300
SeparateTravelingPlanner,300,17,2.0,3,113.80199113604297,113.80199113604297,1.6014618873596191,17326.886793603597,300
SeparateTravelingPlanner,300,17,2.0,3,119.20144723993678,119.20144723993678,1.6166114807128906,17488.91354199767,300
SeparateTravelingPlanner,300,17,2.0,3,110.25518185950476,110.25518185950476,1.6456239223480225,16589.085941974063,300
SeparateTravelingPlanner,300,17,2.0,3,110.26577924151917,110.26577924151917,1.6500895023345947,16445.85084126216,300
SeparateTravelingPlanner,300,17,2.0,3,113.51133466898806,113.51133466898806,1.5667471885681152,17354.918611506953,300
SeparateTravelingPlanner,300,17,2.0,3,135.315432746032,135.315432746032,1.5548698902130127,18123.469846075168,300
SeparateTravelingPlanner,300,17,2.0,3,113.29171207323503,113.29171207323503,1.8794102668762207,17170.475028169283,300
SeparateTravelingPlanner,300,17,2.0,3,119.38704506272907,119.38704506272907,1.6095564365386963,17114.12340990305,300
SeparateTravelingPlanner,300,17,2.0,3,107.23537712007928,107.23537712007928,2.6003646850585938,17031.668786051338,300
SeparateTravelingPlanner,300,17,2.0,3,117.87676840913215,117.87676840913215,1.558220386505127,17533.104665083065,300
SeparateTravelingPlanner,300,17,2.0,3,110.77850570414782,110.77850570414782,1.5223612785339355,17592.919060856406,300
SeparateTravelingPlanner,300,17,2.0,3,117.68087988281161,117.68087988281161,1.6438417434692383,17701.930297274594,300
SeparateTravelingPlanner,300,17,2.0,3,120.8537472331937,120.8537472331937,1.56795072555542,18153.994898671866,300
SeparateTravelingPlanner,300,17,2.0,3,109.53104111834898,109.53104111834898,1.6235136985778809,16227.75708528721,300
SeparateTravelingPlanner,300,17,2.0,3,109.89015539620145,109.89015539620145,1.5564086437225342,16466.490352690085,300
