planner,num_agents,num_robots,f,d,active_time,completion_time,planner_time,damage,num_disabled
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,166.98443707031404,50.64057230949402,45633.84135390407,32
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,166.08848897469576,54.870482444763184,44876.357622109106,39
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,137.60900465271118,52.12913131713867,44830.19294493571,32
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,157.02556243951588,54.43557548522949,44950.40432158609,32
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,165.7178051257633,56.45644664764404,45258.081071998036,34
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,146.09916714790342,51.50678014755249,44772.63220610257,33
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,148.1678163605491,57.47762727737427,44263.98216955841,38
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,103.05176887344817,48.99840950965881,45132.683216558275,27
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,119.80123513848513,57.63647747039795,45171.557059660554,28
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,156.26887077662627,57.04245376586914,45586.426758623405,29
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,177.42968948796684,57.33008050918579,45368.237817325295,36
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,140.65627316796596,56.757651567459106,45354.25537797032,29
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,134.28785277414818,59.572768688201904,45418.52351765582,26
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,172.7443291370988,54.56679034233093,44724.973066668375,40
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,99.17226854291283,49.10864019393921,45640.65017766699,24
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,166.57622820261577,47.22770404815674,45005.53879631503,38
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,143.43626507366747,52.534746408462524,44766.258737292985,33
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,144.51775956315225,55.62990212440491,45245.75310820268,32
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,151.39310553957324,53.50953960418701,44728.355307082384,36
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,147.46359245360614,52.51499557495117,45042.433431876096,32
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,124.96113701245531,52.45381450653076,45300.86070504825,28
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,151.17713602773875,56.20579791069031,44768.19647003969,34
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,168.35228457730798,56.39846086502075,44571.32715204437,34
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,128.84965481203017,55.73425340652466,45141.53282020557,27
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,151.3988694966597,50.844560623168945,45402.839351709816,34
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,118.34622443275431,56.81036353111267,44625.92687006532,29
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,141.75819744778522,51.4253785610199,45315.25061922037,30
Practical100StaticLineLackPlanner,200,5,1.3,5,-1,176.11897754245464,47.86716628074646,44709.83635138956,42
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,159.53641060228406,57.799373149871826,43654.72589550285,45
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,142.53492154517897,57.06037974357605,44217.17954520337,40
Practical100StaticLineLackPlanner,200,5,1.4,5,-1,134.88685002595386,63.62511134147644,44277.0997261529,34
